Date,Model,Category,Region,City,Units Sold,Revenue
2025-01-13,Nexon EV,Electric SUV,West,Ahmedabad,1,1662508
2025-01-13,Tigor,Sedan,South,Kochi,5,4642590
2025-01-13,Nexon EV,Electric SUV,South,Chennai,2,3187208
2025-01-13,Punch EV,Electric Compact SUV,South,Bangalore,3,3087933
2025-01-13,Punch,Compact SUV,North,Delhi,4,2762408
2025-01-13,Nexon EV,Electric SUV,West,Mumbai,1,1606951
2025-01-13,Tigor,Sedan,North,Jaipur,1,843441
2025-01-13,Harrier,Premium SUV,South,Bangalore,5,8048870
2025-01-13,Punch EV,Electric Compact SUV,West,Ahmedabad,3,3984456
2025-01-13,Curvv,Coupe SUV,South,Kochi,1,1476706
2025-01-13,Tiago EV,Electric Hatchback,South,Bangalore,1,1064023
2025-01-13,Nexon EV,Electric SUV,North,Lucknow,1,1425889
2025-01-13,Tigor,Sedan,South,Hyderabad,1,948080
2025-01-13,Altroz,Premium Hatchback,West,Pune,3,2532603
2025-01-13,Harrier,Premium SUV,East,Kolkata,1,1552613
2025-01-13,Nexon,SUV,West,Pune,4,3546492
2025-01-13,Tigor,Sedan,North,Delhi,4,2682704
2025-01-13,Tiago EV,Electric Hatchback,West,Ahmedabad,3,2768097
2025-01-13,Curvv,Coupe SUV,North,Lucknow,5,6735650
2025-01-13,Safari,7-Seater SUV,South,Chennai,1,2447046
2025-01-13,Punch,Compact SUV,North,Delhi,5,4067345
2025-01-13,Punch EV,Electric Compact SUV,North,Jaipur,1,1146281
2025-01-13,Curvv EV,Electric Coupe SUV,South,Bangalore,1,1965838
2025-01-13,Altroz,Premium Hatchback,North,Lucknow,2,1894108
2025-01-13,Harrier,Premium SUV,West,Mumbai,1,2421605
2025-01-13,Safari,7-Seater SUV,South,Kochi,3,5560926
2025-01-14,Punch EV,Electric Compact SUV,East,Kolkata,4,5156604
2025-01-14,Punch EV,Electric Compact SUV,West,Ahmedabad,4,5319484
2025-01-14,Punch,Compact SUV,West,Pune,4,2661424
2025-01-14,Punch,Compact SUV,North,Jaipur,3,2528814
2025-01-14,Tiago,Hatchback,Central,Indore,1,549041
2025-01-14,Tiago,Hatchback,North,Lucknow,2,1062784
2025-01-14,Tiago EV,Electric Hatchback,South,Chennai,4,4356716
2025-01-14,Curvv EV,Electric Coupe SUV,West,Pune,4,7474464
2025-01-14,Altroz,Premium Hatchback,South,Kochi,4,2841788
2025-01-14,Punch EV,Electric Compact SUV,South,Hyderabad,3,3758958
2025-01-14,Nexon,SUV,North,Lucknow,1,1000189
2025-01-14,Safari,7-Seater SUV,North,Delhi,2,5391794
2025-01-14,Tigor,Sedan,South,Hyderabad,1,843248
2025-01-14,Tigor,Sedan,West,Ahmedabad,2,1880182
2025-01-14,Tiago EV,Electric Hatchback,South,Bangalore,4,3557172
2025-01-14,Altroz,Premium Hatchback,North,Lucknow,1,858831
2025-01-14,Harrier,Premium SUV,South,Hyderabad,5,11138805
2025-01-14,Harrier,Premium SUV,North,Delhi,2,4618624
2025-01-14,Punch,Compact SUV,Central,Indore,3,1916847
2025-01-14,Curvv,Coupe SUV,West,Mumbai,1,1635152
2025-01-15,Punch EV,Electric Compact SUV,North,Delhi,2,2655030
2025-01-15,Punch EV,Electric Compact SUV,North,Jaipur,2,2762782
2025-01-15,Safari,7-Seater SUV,North,Jaipur,4,6988244
2025-01-15,Harrier,Premium SUV,South,Kochi,1,1601637
2025-01-15,Tiago,Hatchback,South,Chennai,3,2317668
2025-01-15,Tiago,Hatchback,West,Ahmedabad,4,2179336
2025-01-15,Tiago,Hatchback,North,Lucknow,1,587075
2025-01-15,Tiago,Hatchback,South,Kochi,3,2037042
2025-01-15,Curvv,Coupe SUV,North,Lucknow,2,3072450
2025-01-15,Tiago EV,Electric Hatchback,North,Lucknow,3,2992362
2025-01-15,Harrier,Premium SUV,North,Jaipur,3,5513625
2025-01-15,Harrier,Premium SUV,South,Hyderabad,3,7210908
2025-01-15,Tigor,Sedan,North,Jaipur,1,924995
2025-01-15,Tigor,Sedan,West,Pune,2,1401512
2025-01-15,Curvv EV,Electric Coupe SUV,South,Kochi,1,1704745
2025-01-15,Harrier,Premium SUV,West,Ahmedabad,2,3819884
2025-01-15,Harrier,Premium SUV,West,Ahmedabad,3,6004920
2025-01-15,Tiago,Hatchback,North,Jaipur,1,673655
2025-01-15,Punch,Compact SUV,Central,Indore,5,4860845
2025-01-15,Tiago,Hatchback,Central,Indore,4,3038136
2025-01-15,Nexon EV,Electric SUV,South,Chennai,2,3208364
2025-01-15,Tigor,Sedan,North,Jaipur,2,1630412
2025-01-15,Punch,Compact SUV,East,Kolkata,3,2423679
2025-01-15,Safari,7-Seater SUV,South,Hyderabad,3,7469955
2025-01-15,Altroz,Premium Hatchback,South,Chennai,1,682299
2025-01-15,Tiago,Hatchback,South,Bangalore,4,2897380
2025-01-15,Nexon EV,Electric SUV,North,Lucknow,4,5449732
2025-01-15,Nexon,SUV,West,Ahmedabad,3,3798201
2025-01-15,Punch,Compact SUV,East,Kolkata,5,4560690
2025-01-15,Punch,Compact SUV,South,Bangalore,3,2350029
2025-01-15,Nexon,SUV,North,Lucknow,1,1225140
2025-01-15,Altroz,Premium Hatchback,South,Chennai,5,5397850
2025-01-15,Tiago EV,Electric Hatchback,North,Lucknow,3,2833470
2025-01-15,Tiago EV,Electric Hatchback,East,Kolkata,1,834450
2025-01-15,Curvv,Coupe SUV,Central,Indore,3,4734291
2025-01-15,Curvv,Coupe SUV,West,Pune,4,6207668
2025-01-15,Safari,7-Seater SUV,North,Lucknow,2,4964856
2025-01-15,Nexon,SUV,South,Hyderabad,3,3441144
2025-01-15,Nexon,SUV,North,Jaipur,2,1912466
2025-01-15,Safari,7-Seater SUV,West,Mumbai,2,3889882
2025-01-15,Tiago,Hatchback,North,Jaipur,5,2691375
2025-01-15,Nexon,SUV,South,Bangalore,5,5478905
2025-01-15,Harrier,Premium SUV,North,Lucknow,4,6441156
2025-01-15,Curvv EV,Electric Coupe SUV,South,Hyderabad,1,1756127
2025-01-15,Tiago,Hatchback,South,Bangalore,2,1599348
2025-01-15,Safari,7-Seater SUV,North,Delhi,3,5470590
2025-01-15,Curvv,Coupe SUV,Central,Indore,5,5294155
2025-01-15,Tiago,Hatchback,North,Lucknow,3,1563651
2025-01-16,Tiago EV,Electric Hatchback,West,Ahmedabad,3,2553510
2025-01-16,Punch EV,Electric Compact SUV,South,Bangalore,5,5531165
2025-01-16,Nexon,SUV,East,Kolkata,5,5940350
2025-01-16,Punch,Compact SUV,North,Delhi,1,909630
2025-01-16,Curvv EV,Electric Coupe SUV,West,Pune,4,6864688
2025-01-16,Curvv,Coupe SUV,South,Bangalore,3,4959501
2025-01-16,Punch,Compact SUV,North,Delhi,4,3611632
2025-01-16,Punch EV,Electric Compact SUV,South,Chennai,3,4134825
2025-01-16,Tiago EV,Electric Hatchback,South,Kochi,5,5187515
2025-01-16,Tiago EV,Electric Hatchback,West,Pune,2,2095028
2025-01-16,Safari,7-Seater SUV,Central,Indore,4,9898920
2025-01-16,Punch EV,Electric Compact SUV,South,Chennai,1,1364328
2025-01-16,Tiago EV,Electric Hatchback,South,Bangalore,1,1054616
2025-01-16,Nexon EV,Electric SUV,South,Bangalore,1,1539707
2025-01-16,Punch EV,Electric Compact SUV,Central,Indore,2,2507258
2025-01-16,Punch EV,Electric Compact SUV,West,Mumbai,1,1212009
2025-01-16,Curvv EV,Electric Coupe SUV,North,Jaipur,3,6593664
2025-01-17,Safari,7-Seater SUV,South,Bangalore,5,12988645
2025-01-17,Harrier,Premium SUV,East,Kolkata,3,6580470
2025-01-17,Tiago EV,Electric Hatchback,West,Pune,2,1983024
2025-01-17,Nexon EV,Electric SUV,Central,Indore,4,5204512
2025-01-17,Punch,Compact SUV,North,Delhi,1,712768
2025-01-17,Altroz,Premium Hatchback,East,Kolkata,5,3722755
2025-01-17,Altroz,Premium Hatchback,North,Jaipur,4,3585208
2025-01-17,Safari,7-Seater SUV,South,Hyderabad,4,8639544
2025-01-17,Safari,7-Seater SUV,South,Chennai,1,1980979
2025-01-17,Nexon,SUV,North,Jaipur,1,1191682
2025-01-17,Tigor,Sedan,North,Delhi,2,1640342
2025-01-17,Nexon EV,Electric SUV,South,Bangalore,2,3321082
2025-01-17,Harrier,Premium SUV,South,Kochi,2,4305920
2025-01-17,Curvv EV,Electric Coupe SUV,West,Mumbai,3,5777241
2025-01-17,Tiago,Hatchback,North,Jaipur,3,2107392
2025-01-17,Curvv,Coupe SUV,South,Kochi,4,5247364
2025-01-17,Tiago,Hatchback,West,Ahmedabad,2,1301758
2025-01-17,Nexon EV,Electric SUV,West,Mumbai,1,1469356
2025-01-17,Tiago EV,Electric Hatchback,North,Lucknow,5,5266760
2025-01-17,Punch,Compact SUV,West,Ahmedabad,5,3058105
2025-01-17,Nexon EV,Electric SUV,East,Kolkata,5,6213140
2025-01-17,Altroz,Premium Hatchback,Central,Indore,2,1814044
2025-01-17,Tiago EV,Electric Hatchback,Central,Indore,1,837922
2025-01-17,Altroz,Premium Hatchback,Central,Indore,2,1817368
2025-01-17,Altroz,Premium Hatchback,Central,Indore,1,894201
2025-01-17,Curvv,Coupe SUV,Central,Indore,2,3588936
2025-01-17,Tigor,Sedan,North,Delhi,2,1396442
2025-01-17,Tiago,Hatchback,East,Kolkata,1,708532
2025-01-17,Harrier,Premium SUV,South,Bangalore,2,3406770
2025-01-17,Tigor,Sedan,South,Bangalore,5,3250455
2025-01-17,Curvv,Coupe SUV,Central,Indore,5,9228700
2025-01-17,Tiago EV,Electric Hatchback,North,Lucknow,5,4208590
2025-01-17,Punch,Compact SUV,North,Delhi,2,1227622
2025-01-17,Tiago EV,Electric Hatchback,South,Chennai,4,4012728
2025-01-17,Punch,Compact SUV,North,Lucknow,4,3359580
2025-01-18,Punch EV,Electric Compact SUV,West,Ahmedabad,5,6131385
2025-01-18,Punch EV,Electric Compact SUV,West,Ahmedabad,5,5176265
2025-01-18,Tigor,Sedan,South,Bangalore,4,3196220
2025-01-18,Tiago EV,Electric Hatchback,North,Delhi,3,2500839
2025-01-18,Tigor,Sedan,North,Jaipur,2,1626764
2025-01-18,Curvv,Coupe SUV,Central,Indore,3,4826346
2025-01-18,Tiago EV,Electric Hatchback,West,Mumbai,1,1033405
2025-01-18,Harrier,Premium SUV,South,Bangalore,1,2348947
2025-01-18,Nexon,SUV,West,Ahmedabad,1,947417
2025-01-18,Punch,Compact SUV,South,Hyderabad,1,925603
2025-01-18,Tiago EV,Electric Hatchback,South,Kochi,1,1011341
2025-01-18,Nexon,SUV,West,Ahmedabad,2,1829124
2025-01-18,Tigor,Sedan,West,Ahmedabad,2,1464966
2025-01-18,Punch EV,Electric Compact SUV,North,Lucknow,2,2581068
2025-01-18,Safari,7-Seater SUV,South,Bangalore,4,10295416
2025-01-18,Nexon EV,Electric SUV,West,Pune,1,1632314
2025-01-18,Tiago EV,Electric Hatchback,North,Jaipur,3,2414694
2025-01-19,Safari,7-Seater SUV,North,Jaipur,3,5360544
2025-01-19,Nexon,SUV,West,Mumbai,4,3644048
2025-01-19,Nexon,SUV,Central,Indore,4,5349056
2025-01-19,Tiago EV,Electric Hatchback,South,Chennai,4,3226488
2025-01-19,Punch,Compact SUV,East,Kolkata,3,2772987
2025-01-19,Curvv,Coupe SUV,North,Jaipur,4,6030208
2025-01-19,Punch,Compact SUV,Central,Indore,3,2627895
2025-01-19,Curvv,Coupe SUV,North,Lucknow,2,3592486
2025-01-19,Tiago EV,Electric Hatchback,North,Jaipur,1,876173
2025-01-19,Curvv,Coupe SUV,South,Hyderabad,5,7652815
2025-01-19,Harrier,Premium SUV,South,Chennai,5,11090470
2025-01-19,Punch EV,Electric Compact SUV,North,Delhi,5,6288425
2025-01-19,Curvv EV,Electric Coupe SUV,South,Kochi,5,9060795
2025-01-19,Tigor,Sedan,North,Jaipur,4,2957748
2025-01-19,Nexon,SUV,North,Delhi,3,2612904
2025-01-19,Punch,Compact SUV,Central,Indore,2,1941416
2025-01-19,Tigor,Sedan,North,Delhi,1,908129
2025-01-19,Curvv EV,Electric Coupe SUV,North,Delhi,2,3953080
2025-01-19,Curvv EV,Electric Coupe SUV,South,Bangalore,4,7821664
2025-01-19,Altroz,Premium Hatchback,West,Pune,3,2250594
2025-01-19,Punch EV,Electric Compact SUV,North,Lucknow,5,6842465
2025-01-19,Harrier,Premium SUV,West,Ahmedabad,4,9000352
2025-01-19,Curvv,Coupe SUV,South,Kochi,4,4957524
2025-01-19,Nexon,SUV,West,Pune,3,2909538
2025-01-19,Tigor,Sedan,South,Kochi,4,3344088
2025-01-19,Tiago EV,Electric Hatchback,South,Chennai,1,845601
2025-01-19,Safari,7-Seater SUV,South,Bangalore,2,4527310
2025-01-19,Curvv,Coupe SUV,South,Bangalore,4,6831608
2025-01-19,Punch EV,Electric Compact SUV,South,Kochi,3,3376470
2025-01-19,Safari,7-Seater SUV,West,Mumbai,4,6807364
2025-01-20,Nexon,SUV,Central,Indore,4,4881340
2025-01-20,Tigor,Sedan,East,Kolkata,4,3508380
2025-01-20,Curvv EV,Electric Coupe SUV,Central,Indore,3,5920617
2025-01-20,Tigor,Sedan,West,Mumbai,3,2403813
2025-01-20,Safari,7-Seater SUV,North,Delhi,2,3433960
2025-01-20,Curvv EV,Electric Coupe SUV,West,Mumbai,4,7642696
2025-01-20,Tigor,Sedan,West,Mumbai,2,1842694
2025-01-20,Curvv EV,Electric Coupe SUV,West,Ahmedabad,2,4045226
2025-01-20,Safari,7-Seater SUV,South,Hyderabad,1,1974253
2025-01-20,Curvv EV,Electric Coupe SUV,South,Hyderabad,4,6813424
2025-01-20,Punch EV,Electric Compact SUV,North,Lucknow,1,1039930
2025-01-20,Curvv,Coupe SUV,East,Kolkata,5,5074295
2025-01-20,Tigor,Sedan,North,Jaipur,1,630695
2025-01-20,Tigor,Sedan,South,Kochi,3,2733714
2025-01-20,Curvv EV,Electric Coupe SUV,South,Hyderabad,1,1806956
2025-01-20,Curvv,Coupe SUV,West,Pune,2,3430626
2025-01-20,Nexon,SUV,West,Pune,2,2075536
2025-01-20,Tiago EV,Electric Hatchback,South,Hyderabad,1,975808
2025-01-20,Curvv EV,Electric Coupe SUV,South,Kochi,3,5429604
2025-01-20,Nexon,SUV,South,Bangalore,4,3242224
2025-01-20,Nexon,SUV,West,Ahmedabad,5,5437065
2025-01-20,Tigor,Sedan,Central,Indore,2,1496994
2025-01-20,Tiago,Hatchback,West,Pune,5,3036460
2025-01-20,Tiago EV,Electric Hatchback,South,Hyderabad,5,4678610
2025-01-20,Curvv EV,Electric Coupe SUV,South,Hyderabad,5,9766995
2025-01-20,Curvv EV,Electric Coupe SUV,West,Mumbai,2,3624026
2025-01-20,Tiago,Hatchback,West,Ahmedabad,1,522584
2025-01-20,Curvv EV,Electric Coupe SUV,South,Hyderabad,4,7441200
2025-01-20,Tiago,Hatchback,Central,Indore,1,716328
2025-01-20,Tiago EV,Electric Hatchback,East,Kolkata,1,995427
2025-01-20,Nexon EV,Electric SUV,West,Pune,4,6080188
2025-01-20,Altroz,Premium Hatchback,South,Kochi,2,1600844
2025-01-20,Curvv EV,Electric Coupe SUV,West,Mumbai,5,9798740
2025-01-20,Curvv EV,Electric Coupe SUV,East,Kolkata,1,1865707
2025-01-20,Curvv,Coupe SUV,South,Kochi,3,3053349
2025-01-21,Altroz,Premium Hatchback,West,Ahmedabad,4,3142536
2025-01-21,Safari,7-Seater SUV,North,Lucknow,4,8277272
2025-01-21,Punch EV,Electric Compact SUV,South,Bangalore,1,1159477
2025-01-21,Nexon EV,Electric SUV,North,Delhi,5,7033540
2025-01-21,Safari,7-Seater SUV,South,Bangalore,3,5038464
2025-01-21,Safari,7-Seater SUV,South,Chennai,4,9268920
2025-01-21,Safari,7-Seater SUV,Central,Indore,3,5148531
2025-01-21,Punch EV,Electric Compact SUV,North,Delhi,4,4105496
2025-01-21,Tiago,Hatchback,South,Kochi,2,1144698
2025-01-21,Nexon,SUV,West,Pune,3,3727446
2025-01-21,Tiago EV,Electric Hatchback,North,Lucknow,5,4411180
2025-01-21,Tigor,Sedan,West,Pune,2,1517018
2025-01-21,Harrier,Premium SUV,East,Kolkata,1,2433241
2025-01-21,Tiago EV,Electric Hatchback,North,Jaipur,1,958344
2025-01-21,Nexon EV,Electric SUV,South,Kochi,1,1481643
2025-01-21,Punch EV,Electric Compact SUV,Central,Indore,4,4756172
2025-01-21,Curvv EV,Electric Coupe SUV,South,Kochi,5,9501300
2025-01-21,Punch,Compact SUV,East,Kolkata,4,3685444
2025-01-21,Nexon,SUV,South,Kochi,1,880683
2025-01-21,Punch EV,Electric Compact SUV,South,Chennai,4,5128896
2025-01-21,Tiago EV,Electric Hatchback,South,Hyderabad,4,3777268
2025-01-21,Punch,Compact SUV,South,Bangalore,2,1948808
2025-01-21,Nexon EV,Electric SUV,West,Ahmedabad,4,5818540
2025-01-21,Tiago,Hatchback,South,Kochi,3,1919991
2025-01-21,Safari,7-Seater SUV,West,Ahmedabad,1,2679971
2025-01-21,Tigor,Sedan,North,Lucknow,3,2837178
2025-01-21,Punch,Compact SUV,South,Chennai,5,3135840
2025-01-21,Safari,7-Seater SUV,West,Mumbai,5,8298220
2025-01-21,Nexon EV,Electric SUV,West,Pune,2,3147694
2025-01-21,Curvv EV,Electric Coupe SUV,North,Jaipur,2,3732832
2025-01-21,Curvv EV,Electric Coupe SUV,Central,Indore,3,6097770
2025-01-21,Tiago EV,Electric Hatchback,North,Delhi,3,2689467
2025-01-21,Tiago EV,Electric Hatchback,West,Mumbai,5,4571200
2025-01-21,Punch,Compact SUV,North,Lucknow,1,981132
2025-01-21,Nexon,SUV,Central,Indore,1,957921
2025-01-21,Altroz,Premium Hatchback,South,Kochi,5,5388365
2025-01-21,Altroz,Premium Hatchback,South,Chennai,3,2287269
2025-01-21,Curvv,Coupe SUV,South,Bangalore,3,3375222
2025-01-21,Nexon,SUV,West,Pune,4,4890936
2025-01-22,Curvv,Coupe SUV,West,Mumbai,4,6355684
2025-01-22,Altroz,Premium Hatchback,West,Pune,4,4240320
2025-01-22,Tiago,Hatchback,North,Lucknow,1,579826
2025-01-22,Nexon EV,Electric SUV,North,Jaipur,3,4850976
2025-01-22,Safari,7-Seater SUV,North,Delhi,1,1711777
2025-01-22,Curvv EV,Electric Coupe SUV,North,Delhi,2,3430210
2025-01-22,Punch,Compact SUV,South,Hyderabad,1,681110
2025-01-22,Tigor,Sedan,North,Delhi,3,2381103
2025-01-22,Safari,7-Seater SUV,Central,Indore,2,5044924
2025-01-22,Curvv EV,Electric Coupe SUV,West,Ahmedabad,1,2038489
2025-01-22,Safari,7-Seater SUV,North,Delhi,1,2203461
2025-01-22,Altroz,Premium Hatchback,South,Bangalore,5,4655415
2025-01-22,Tiago EV,Electric Hatchback,West,Pune,3,3079143
2025-01-22,Nexon EV,Electric SUV,North,Jaipur,1,1622681
2025-01-22,Punch EV,Electric Compact SUV,West,Mumbai,3,3981513
2025-01-22,Curvv EV,Electric Coupe SUV,South,Hyderabad,2,3799152
2025-01-22,Tiago,Hatchback,South,Hyderabad,1,763147
2025-01-22,Altroz,Premium Hatchback,East,Kolkata,4,3179940
2025-01-22,Punch,Compact SUV,South,Chennai,4,2704648
2025-01-22,Nexon EV,Electric SUV,North,Delhi,1,1266910
2025-01-22,Nexon,SUV,South,Chennai,1,1117658
2025-01-23,Nexon EV,Electric SUV,North,Jaipur,4,6783196
2025-01-23,Harrier,Premium SUV,West,Pune,4,8114756
2025-01-23,Tiago,Hatchback,South,Bangalore,5,3332635
2025-01-23,Altroz,Premium Hatchback,East,Kolkata,5,4150285
2025-01-23,Punch EV,Electric Compact SUV,Central,Indore,5,6172385
2025-01-23,Altroz,Premium Hatchback,South,Bangalore,4,3327028
2025-01-23,Tiago EV,Electric Hatchback,West,Mumbai,1,981587
2025-01-23,Tigor,Sedan,South,Bangalore,5,3759390
2025-01-23,Safari,7-Seater SUV,South,Chennai,2,3236436
2025-01-23,Curvv EV,Electric Coupe SUV,North,Jaipur,1,2070244
2025-01-23,Punch,Compact SUV,West,Pune,1,973849
2025-01-23,Punch EV,Electric Compact SUV,West,Pune,2,2644754
2025-01-23,Curvv,Coupe SUV,South,Chennai,5,8795805
2025-01-23,Altroz,Premium Hatchback,Central,Indore,4,2791788
2025-01-23,Harrier,Premium SUV,West,Pune,1,1840006
2025-01-23,Punch,Compact SUV,West,Mumbai,1,706743
2025-01-23,Tiago EV,Electric Hatchback,East,Kolkata,5,4388815
2025-01-23,Punch,Compact SUV,South,Bangalore,1,924822
2025-01-23,Tigor,Sedan,North,Lucknow,5,4012720
2025-01-23,Tiago,Hatchback,West,Mumbai,4,2978884
2025-01-23,Curvv,Coupe SUV,South,Hyderabad,4,4391076
2025-01-23,Altroz,Premium Hatchback,South,Hyderabad,3,2556708
2025-01-23,Nexon,SUV,Central,Indore,2,2806314
2025-01-23,Curvv,Coupe SUV,East,Kolkata,4,5745016
2025-01-23,Safari,7-Seater SUV,West,Pune,5,8410085
2025-01-23,Curvv EV,Electric Coupe SUV,East,Kolkata,3,5818119
2025-01-24,Altroz,Premium Hatchback,North,Lucknow,1,953853
2025-01-24,Altroz,Premium Hatchback,North,Delhi,5,5154305
2025-01-24,Nexon EV,Electric SUV,West,Mumbai,5,6820160
2025-01-24,Punch EV,Electric Compact SUV,North,Lucknow,1,1187833
2025-01-24,Tigor,Sedan,West,Mumbai,2,1334384
2025-01-24,Tigor,Sedan,West,Pune,2,1556610
2025-01-24,Curvv EV,Electric Coupe SUV,North,Delhi,1,1822072
2025-01-24,Punch,Compact SUV,South,Hyderabad,2,1226430
2025-01-24,Nexon EV,Electric SUV,West,Ahmedabad,1,1325197
2025-01-24,Harrier,Premium SUV,West,Mumbai,2,3579546
2025-01-24,Tigor,Sedan,West,Ahmedabad,4,3278520
2025-01-24,Curvv,Coupe SUV,North,Lucknow,4,6322324
2025-01-24,Curvv,Coupe SUV,North,Jaipur,4,7069428
2025-01-24,Tiago,Hatchback,West,Pune,3,1641198
2025-01-24,Tiago,Hatchback,North,Jaipur,1,826525
2025-01-24,Curvv,Coupe SUV,North,Delhi,1,1492670
2025-01-24,Curvv,Coupe SUV,South,Bangalore,5,8219500
2025-01-24,Curvv EV,Electric Coupe SUV,West,Pune,4,7158832
2025-01-24,Nexon,SUV,East,Kolkata,5,5775985
2025-01-24,Altroz,Premium Hatchback,North,Delhi,3,3277803
2025-01-24,Curvv,Coupe SUV,West,Ahmedabad,1,1212493
2025-01-24,Safari,7-Seater SUV,South,Chennai,3,5233632
2025-01-24,Tiago EV,Electric Hatchback,North,Delhi,1,827709
2025-01-24,Harrier,Premium SUV,South,Kochi,3,7069071
2025-01-24,Tiago EV,Electric Hatchback,South,Kochi,1,975402
2025-01-24,Nexon EV,Electric SUV,South,Chennai,2,3378242
2025-01-24,Curvv,Coupe SUV,East,Kolkata,5,6472510
2025-01-24,Harrier,Premium SUV,South,Kochi,4,7192748
2025-01-24,Tiago EV,Electric Hatchback,South,Hyderabad,1,1025245
2025-01-24,Harrier,Premium SUV,West,Pune,5,9267670
2025-01-24,Harrier,Premium SUV,North,Lucknow,5,12005645
2025-01-24,Curvv EV,Electric Coupe SUV,South,Bangalore,5,9545900
2025-01-24,Curvv EV,Electric Coupe SUV,South,Chennai,4,8760620
2025-01-24,Punch EV,Electric Compact SUV,South,Kochi,2,2264012
2025-01-24,Curvv,Coupe SUV,North,Delhi,1,1846641
2025-01-24,Altroz,Premium Hatchback,South,Bangalore,3,2608329
2025-01-24,Safari,7-Seater SUV,North,Delhi,4,9167460
2025-01-24,Tiago,Hatchback,West,Pune,3,1832640
2025-01-24,Curvv EV,Electric Coupe SUV,South,Chennai,1,1881017
2025-01-24,Safari,7-Seater SUV,West,Mumbai,4,9771316
2025-01-24,Altroz,Premium Hatchback,North,Delhi,3,2754156
2025-01-24,Nexon,SUV,West,Pune,5,4925080
2025-01-25,Nexon,SUV,South,Hyderabad,4,4233776
2025-01-25,Punch EV,Electric Compact SUV,South,Chennai,1,1032741
2025-01-25,Punch EV,Electric Compact SUV,South,Kochi,2,2714978
2025-01-25,Nexon,SUV,East,Kolkata,1,895792
2025-01-25,Tiago EV,Electric Hatchback,West,Ahmedabad,1,992753
2025-01-25,Altroz,Premium Hatchback,Central,Indore,2,1749874
2025-01-25,Tiago EV,Electric Hatchback,South,Chennai,1,1053502
2025-01-25,Safari,7-Seater SUV,South,Bangalore,1,1768509
2025-01-25,Altroz,Premium Hatchback,South,Bangalore,1,1051612
2025-01-25,Curvv EV,Electric Coupe SUV,North,Lucknow,2,4259090
2025-01-25,Tigor,Sedan,Central,Indore,5,3622425
2025-01-25,Tigor,Sedan,West,Mumbai,5,4540395
2025-01-25,Tiago EV,Electric Hatchback,West,Mumbai,4,3598844
2025-01-25,Punch EV,Electric Compact SUV,North,Lucknow,3,3572451
2025-01-25,Punch,Compact SUV,South,Chennai,1,612331
2025-01-25,Harrier,Premium SUV,South,Kochi,5,10323550
2025-01-25,Tigor,Sedan,North,Jaipur,5,4126280
2025-01-25,Harrier,Premium SUV,South,Hyderabad,5,9046315
2025-01-25,Punch,Compact SUV,South,Bangalore,2,1210026
2025-01-25,Curvv,Coupe SUV,West,Ahmedabad,3,4191675
2025-01-25,Tiago EV,Electric Hatchback,East,Kolkata,3,2792019
2025-01-25,Tiago EV,Electric Hatchback,Central,Indore,4,3275604
2025-01-25,Punch EV,Electric Compact SUV,West,Pune,3,3244779
2025-01-25,Nexon,SUV,South,Hyderabad,4,4074068
2025-01-25,Nexon EV,Electric SUV,South,Hyderabad,1,1427899
2025-01-25,Tiago,Hatchback,South,Chennai,1,580929
2025-01-25,Punch,Compact SUV,North,Lucknow,1,757237
2025-01-25,Safari,7-Seater SUV,South,Bangalore,2,5369436
2025-01-25,Punch,Compact SUV,East,Kolkata,3,2233896
2025-01-25,Tiago,Hatchback,South,Chennai,2,1500006
2025-01-25,Curvv EV,Electric Coupe SUV,East,Kolkata,1,1879627
2025-01-25,Safari,7-Seater SUV,West,Pune,3,5801997
2025-01-25,Nexon,SUV,South,Hyderabad,3,4187241
2025-01-25,Nexon,SUV,South,Bangalore,4,3510380
2025-01-25,Punch EV,Electric Compact SUV,South,Bangalore,1,1246576
2025-01-25,Safari,7-Seater SUV,East,Kolkata,1,1771336
2025-01-25,Safari,7-Seater SUV,South,Kochi,5,11785770
2025-01-25,Nexon,SUV,North,Lucknow,4,5331744
2025-01-25,Harrier,Premium SUV,South,Bangalore,5,12148735
2025-01-26,Altroz,Premium Hatchback,South,Chennai,5,3552555
2025-01-26,Nexon,SUV,North,Lucknow,1,1458171
2025-01-26,Tigor,Sedan,West,Pune,1,741303
2025-01-26,Curvv EV,Electric Coupe SUV,West,Mumbai,1,2086933
2025-01-26,Punch EV,Electric Compact SUV,North,Jaipur,5,5590170
2025-01-26,Curvv EV,Electric Coupe SUV,West,Pune,5,10424505
2025-01-26,Tiago EV,Electric Hatchback,West,Mumbai,1,1046452
2025-01-26,Nexon,SUV,North,Delhi,3,2673084
2025-01-26,Nexon EV,Electric SUV,East,Kolkata,4,6383456
2025-01-26,Safari,7-Seater SUV,East,Kolkata,1,1680208
2025-01-26,Tiago,Hatchback,South,Hyderabad,3,1893009
2025-01-26,Curvv,Coupe SUV,North,Delhi,2,2266432
2025-01-26,Nexon,SUV,Central,Indore,4,4454692
2025-01-26,Punch EV,Electric Compact SUV,South,Bangalore,2,2163092
2025-01-26,Tiago EV,Electric Hatchback,South,Bangalore,3,2884713
2025-01-26,Curvv,Coupe SUV,South,Kochi,3,3107541
2025-01-26,Harrier,Premium SUV,North,Jaipur,5,12208510
2025-01-26,Harrier,Premium SUV,East,Kolkata,4,7780120
